时间,主驾设置温度,副驾设置温度,模式,内外气,风挡,A/C,PTC,压力采集电压,车内温度,蒸发温度,车外温度,阳光温度,TDBase,TDBaseDep,电磁阀状态,HVAC位置,电池PWM值,HVACPWM值,电子膨胀阀步数,K1,K2,K3,K4,OFFSET,模式当前位置,左冷暖当前位置,右冷暖当前位置,内外循环当前位置,HVAC水阀当前位置,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0,S0
16:40:07,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,254,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:08,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,254,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:09,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:10,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,217,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:11,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:12,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:13,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,219,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:14,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,219,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:15,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:16,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,217,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:17,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:18,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:19,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,219,100,100,0,7,10.1,85.1,0,10,6,-3.7,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:20,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,252,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:21,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,251,24.5,1.9,27.5,218,100,100,0,7,10.1,85.1,0,10,6,-3.7,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:22,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,250,24.5,1.9,27.6,218,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:23,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.5,1.9,27.6,218,100,100,0,7,10.1,85.1,0,10,6,-3.6,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:24,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.5,1.9,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:25,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,250,24.5,1.9,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:26,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.5,1.9,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:27,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.5,1.9,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.8,110,233,140,112,17,8,,,,,,,,,,,
16:40:28,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.5,1.9,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.8,110,233,140,112,17,8,,,,,,,,,,,
16:40:29,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.5,1.9,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.7,110,233,140,112,17,8,,,,,,,,,,,
16:40:30,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.5,1.9,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.7,110,233,140,112,17,8,,,,,,,,,,,
16:40:31,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.5,1.9,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.6,110,233,140,112,17,8,,,,,,,,,,,
16:40:32,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.6,1.9,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.6,110,233,140,112,17,8,,,,,,,,,,,
16:40:33,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.6,1.9,27.6,221,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.5,110,233,140,112,17,8,,,,,,,,,,,
16:40:34,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.6,1.9,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.5,110,233,140,112,17,8,,,,,,,,,,,
16:40:35,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.6,1.8,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.4,110,233,140,112,17,7,,,,,,,,,,,
16:40:36,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,246,24.6,1.8,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.4,110,233,140,112,17,8,,,,,,,,,,,
16:40:37,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,246,24.6,1.8,27.7,220,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.4,110,233,140,112,17,8,,,,,,,,,,,
16:40:38,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,245,24.6,1.8,27.7,220,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.4,110,233,140,112,17,8,,,,,,,,,,,
16:40:39,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,245,24.6,1.8,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.3,110,233,140,112,17,8,,,,,,,,,,,
16:40:40,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,245,24.6,1.8,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.3,110,233,140,112,17,8,,,,,,,,,,,
16:40:41,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,246,24.6,1.8,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.2,110,233,140,112,17,8,,,,,,,,,,,
16:40:42,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,246,24.6,1.8,27.7,218,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.4,110,233,140,112,17,8,,,,,,,,,,,
16:40:43,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.6,1.8,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.6,110,233,140,112,17,8,,,,,,,,,,,
16:40:44,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.6,1.8,27.7,218,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.7,110,233,140,112,17,8,,,,,,,,,,,
16:40:45,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.7,1.8,27.7,218,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:46,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.8,1.8,27.7,218,100,100,0,7,10.1,85.1,0,10,6,-3.4,18,110,233,140,112,17,7,,,,,,,,,,,
16:40:47,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.8,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,18,110,233,140,112,17,8,,,,,,,,,,,
16:40:48,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.7,220,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:49,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:40:50,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.8,110,233,140,112,17,8,,,,,,,,,,,
16:40:51,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.6,222,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.8,110,233,140,112,17,8,,,,,,,,,,,
16:40:52,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.6,224,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.7,110,233,140,112,17,7,,,,,,,,,,,
16:40:53,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.8,110,233,140,112,17,8,,,,,,,,,,,
16:40:54,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.8,110,233,140,112,17,8,,,,,,,,,,,
16:40:55,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.8,1.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.7,110,233,140,112,17,8,,,,,,,,,,,
16:40:56,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.8,1.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.7,110,233,140,112,17,8,,,,,,,,,,,
16:40:57,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.8,1.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.6,110,233,140,112,17,8,,,,,,,,,,,
16:40:58,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.8,1.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.6,110,233,140,112,17,8,,,,,,,,,,,
16:40:59,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.5,110,233,140,112,17,8,,,,,,,,,,,
16:41:00,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.5,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.5,110,233,140,112,17,8,,,,,,,,,,,
16:41:01,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,1.5,27.6,221,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.4,110,233,140,112,17,8,,,,,,,,,,,
16:41:03,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,1.5,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.3,110,233,140,112,17,8,,,,,,,,,,,
16:41:04,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,1.5,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.3,110,233,140,112,17,8,,,,,,,,,,,
16:41:05,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.5,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.2,110,233,140,112,17,8,,,,,,,,,,,
16:41:06,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.5,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.2,110,233,140,112,17,8,,,,,,,,,,,
16:41:07,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.5,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:08,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.5,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:09,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.8,1.5,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:10,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.9,1.5,27.6,221,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:11,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.9,1.3,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:12,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.9,1,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:13,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,1,27.7,220,100,100,0,7,10.1,85.1,0,10,6,-3.4,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:14,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,1,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:15,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,1,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:16,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,1,27.7,221,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:17,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,1,27.7,221,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:19,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,246,24.9,1,27.7,222,100,100,0,7,10.1,85.1,0,10,6,-3.4,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:20,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.9,27.7,222,100,100,0,7,10.1,85.1,0,10,6,-3.4,16.9,110,233,140,112,17,8,,,,,,,,,,,
16:41:21,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.9,27.7,222,100,100,0,7,10.1,85.1,0,10,6,-3.4,16.9,110,233,140,112,17,8,,,,,,,,,,,
16:41:22,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.9,27.7,222,100,100,0,7,10.1,85.1,0,10,6,-3.4,16.8,110,233,140,112,17,8,,,,,,,,,,,
16:41:23,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.9,27.7,222,100,100,0,7,10.1,85.1,0,10,6,-3.4,16.8,110,233,140,112,17,8,,,,,,,,,,,
16:41:24,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.9,27.7,222,100,100,0,7,10.1,85.1,0,10,6,-3.4,16.7,110,233,140,112,17,8,,,,,,,,,,,
16:41:25,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,0.9,27.8,222,100,100,0,7,10.1,85.1,0,10,6,-3.3,16.7,110,233,140,112,17,8,,,,,,,,,,,
16:41:26,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,0.9,27.8,221,100,100,0,7,10.1,85.1,0,10,6,-3.3,16.6,110,233,140,112,17,8,,,,,,,,,,,
16:41:27,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.9,27.8,220,100,100,0,7,10.1,85.1,0,10,6,-3.3,16.7,110,233,140,112,17,8,,,,,,,,,,,
16:41:28,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.9,27.8,219,100,100,0,7,10.1,85.1,0,10,6,-3.3,16.9,110,233,140,112,17,8,,,,,,,,,,,
16:41:29,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.9,0.8,27.8,220,100,100,0,7,10.1,85.1,0,10,6,-3.3,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:30,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,0.8,27.8,221,100,100,0,7,10.1,85.1,0,10,6,-3.3,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:31,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,24.9,0.8,27.8,220,100,100,0,7,10.1,85.1,0,10,6,-3.3,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:32,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,0.8,27.8,220,100,100,0,7,10.1,85.1,0,10,6,-3.3,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:33,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,0.8,27.8,222,100,100,0,7,10.1,85.1,0,10,6,-3.3,16.9,110,233,140,112,17,8,,,,,,,,,,,
16:41:34,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,24.9,0.8,27.8,220,100,100,0,7,10.1,85.1,0,10,6,-3.3,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:35,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.8,27.8,222,100,100,0,7,10.1,85.1,0,10,6,-3.3,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:36,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.8,27.8,219,100,100,0,7,10.1,85.1,0,10,6,-3.3,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:37,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.7,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:38,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.7,27.7,220,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:39,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.7,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:40,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.7,27.7,219,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.2,110,233,140,112,17,8,,,,,,,,,,,
16:41:41,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,24.9,0.7,27.7,220,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.2,110,233,140,112,17,8,,,,,,,,,,,
16:41:42,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,25,0.7,27.7,220,100,100,0,7,10.1,85.1,0,10,6,-3.4,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:43,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,25,0.7,27.6,228,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:44,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,247,25,0.7,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:45,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.6,27.6,221,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:46,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.6,27.6,220,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:47,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.6,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:48,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.6,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17,110,233,140,112,17,8,,,,,,,,,,,
16:41:49,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.6,27.6,219,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.2,110,233,140,112,17,8,,,,,,,,,,,
16:41:50,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,25,0.6,27.6,222,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.3,110,233,140,112,17,8,,,,,,,,,,,
16:41:51,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,25,0.6,27.6,221,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.3,110,233,140,112,17,7,,,,,,,,,,,
16:41:52,24,645,AUTO,AUTO,AUTO,AUTO,AUTO,249,25,0.4,27.6,218,100,100,0,7,10.1,85.1,0,10,6,-3.6,17.5,110,233,140,112,17,8,,,,,,,,,,,
16:41:53,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25,0.4,27.6,216,97,97,0,7,10.1,85.1,0,10,6,-3.6,17.7,110,233,140,112,17,8,,,,,,,,,,,
16:41:54,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25,0.8,27.6,215,97,97,0,7,10.1,85.1,0,10,6,-3.6,17.9,110,233,140,112,17,8,,,,,,,,,,,
16:41:55,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.8,27.6,216,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.1,110,233,140,112,17,8,,,,,,,,,,,
16:41:56,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,248,25,0.8,27.6,216,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.3,110,233,140,112,17,8,,,,,,,,,,,
16:41:57,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,247,25,0.8,27.6,217,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.4,110,233,140,112,17,8,,,,,,,,,,,
16:41:58,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,247,25,0.8,27.6,219,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.4,110,233,140,112,17,8,,,,,,,,,,,
16:41:59,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,247,25.1,0.8,27.6,218,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.3,110,233,140,112,17,8,,,,,,,,,,,
16:42:00,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,247,25.1,0.6,27.6,219,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.3,110,233,140,112,17,8,,,,,,,,,,,
16:42:01,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,247,25.1,0.6,27.6,219,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.2,110,233,140,112,17,7,,,,,,,,,,,
16:42:02,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,248,25.1,0.6,27.6,224,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.2,110,233,140,112,17,8,,,,,,,,,,,
16:42:03,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25.1,0.6,27.6,222,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.1,110,233,140,112,17,7,,,,,,,,,,,
16:42:04,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25.1,0.6,27.6,224,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.1,110,233,140,112,17,8,,,,,,,,,,,
16:42:05,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,250,25.1,0.6,27.6,222,97,97,0,7,10.1,85.1,0,10,6,-3.6,18,110,233,140,112,17,8,,,,,,,,,,,
16:42:06,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,250,25.1,0.6,27.6,217,97,97,0,7,10.1,85.1,0,10,6,-3.6,18,110,233,140,112,17,8,,,,,,,,,,,
16:42:07,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,251,25.1,0.6,27.6,211,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.2,110,233,140,112,17,8,,,,,,,,,,,
16:42:08,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,252,25.1,0.4,27.6,205,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.4,110,233,140,112,17,7,,,,,,,,,,,
16:42:09,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,253,25.1,0.4,27.6,204,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.6,110,233,140,112,17,8,,,,,,,,,,,
16:42:10,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,252,25.1,0.4,27.6,211,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.8,110,233,140,112,17,8,,,,,,,,,,,
16:42:11,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,252,25.1,0.4,27.6,217,97,97,0,7,10.1,85.1,0,10,6,-3.6,19,110,233,140,112,17,8,,,,,,,,,,,
16:42:12,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,251,25.1,0.4,27.6,216,97,97,0,7,10.1,85.1,0,10,6,-3.6,19,110,233,140,112,17,8,,,,,,,,,,,
16:42:13,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25.1,0.4,27.6,218,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.9,110,233,140,112,17,8,,,,,,,,,,,
16:42:14,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25.1,0.2,27.6,221,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.9,110,233,140,112,17,8,,,,,,,,,,,
16:42:15,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25.1,0.2,27.6,220,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.8,110,233,140,112,17,8,,,,,,,,,,,
16:42:16,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,249,25.1,0.2,27.6,220,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.8,110,233,140,112,17,8,,,,,,,,,,,
16:42:18,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,250,25.1,0.2,27.6,218,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.7,110,233,140,112,17,8,,,,,,,,,,,
16:42:19,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,250,25.1,0.2,27.6,217,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.8,110,233,140,112,17,8,,,,,,,,,,,
16:42:20,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,250,25.2,0.2,27.6,216,97,97,0,7,10.1,85.1,0,10,6,-3.6,18.9,110,233,140,112,17,8,,,,,,,,,,,
16:42:21,24,702,AUTO,AUTO,AUTO,AUTO,AUTO,252,25.2,0.2,27.6,216,97,97,0,7,10.1,85.1,0,10,6,-3.6,19,110,233,140,112,17,8,,,,,,,,,,,
